Team_Name,Year,Rushing,Receiving,Passing,Tackling,Run_Defense,Pass_Rush,Coverage,Pass_Blocking,Run_Blocking,Quarterback,Running_Back,Receiver/TE,Tackle,Interior_OLine,Interior_DLine,Edge,Linebacker,Safety,Cornerback,Team_Wins,Team_Record,Team_Tier
LAC,2017,64.59736211,75.92727273,69.26622517,65.06627523,71.15794928,68.05997715,66.39887227,63.75271881,63.7409883,70.39029779,63.50296296,74.16937384,67.45150254,62.38649073,69.16869852,76.76541067,72.1964893,69.65595952,66.50636943,9,0.5625,2
NE,2017,68.8155902,73.50224359,90.32902468,65.14280974,71.09925981,61.39213524,69.25902822,71.94173677,68.09694394,91.28190476,71.64493827,72.61554297,79.39376906,72.04562738,70.57667494,71.30259542,60.49151414,73.99795571,70.84822977,13,0.8125,1
KC,2017,60.01897019,69.52697769,75.14829822,65.05852614,65.1743905,61.88170029,69.88086063,73.00940071,62.59130204,75.29909366,62.04418605,66.28289655,74.87198189,64.62397476,61.69718996,68.62818569,64.59105012,73.30307338,67.451693,10,0.625,2
NO,2017,63.4407767,72.36975806,82.5,63.6831994,63.6371617,63.55442506,55.77108434,74.22627119,66.2019385,83.1860835,66.10612245,68.27154519,70.94471154,73.1816952,53.58086995,73.33762549,53.70044683,61.27935192,59.85398579,11,0.6875,2
PIT,2017,72.53208431,71.15775401,75.27483974,60.98797062,64.02284314,62.55141471,63.62270566,80.83088068,68.9767426,75.82555556,76.95472441,69.21373762,74.7476087,79.7663253,64.59299416,66.61506849,63.67874707,61.22857143,65.42609476,13,0.8125,1
ARZ,2017,54.79162562,65.55495146,58.56255639,64.63589088,64.21991282,64.65222146,65.7647072,65.95965924,66.64979121,57.55294118,54.86979866,66.67498559,67.59404762,63.80067196,59.62913698,75.31720183,63.16166578,63.96624406,68.21320466,8,0.5,3
NYG,2017,57.22202073,58.38086957,62.48146154,63.65023787,68.023627,60.78514184,67.31189379,72.38286973,65.06712468,63.77867784,53.67350427,63.79981572,68.05484993,72.12311638,64.95102041,70.56660827,59.00425361,68.10732026,73.85014925,3,0.1875,4
MIA,2017,70.9447619,71.17665505,53.40679012,64.63919471,63.04940628,68.00336952,65.09626214,68.64307898,62.83457636,53.66679726,70.81584158,71.53649425,65.83481823,63.49375965,70.77980866,71.65090171,57.36561014,73.93186912,60.38570866,6,0.375,3
CAR,2017,60.69195652,64.47505938,69.32535336,69.51429746,69.13736142,68.60019947,70.30670198,65.44582185,65.44099802,68.38256303,63.47925697,66.73395566,59.9570892,70.7296837,68.48232891,73.50717445,79.78850806,71.64273959,67.23038446,11,0.6875,2
TB,2017,62.62678063,73.03940455,67.37647059,60.18289361,62.82496821,64.89947858,64.10160727,66.70767096,65.900028,66.49432558,62.45918367,72.227849,63.75100457,69.10054645,70.01927253,61.44344958,64.52576558,60.2835139,66.01566004,5,0.3125,4
OAK,2017,80.11583333,69.59039548,83.66486486,63.74865117,66.89368723,64.48465134,66.27949839,79.2245098,71.29462567,82.00787084,74.94135338,67.57929916,74.12897059,79.7744709,57.99123711,80.95652805,63.46969828,68.91585923,66.97991088,6,0.375,3
PHI,2017,67.41785095,63.04477064,67.60935535,58.50878896,68.08097143,69.49927869,62.42548056,72.28350123,69.67880868,69.20579577,63.25245098,64.28665955,78.71619343,74.00655262,69.08675283,74.21297468,71.2976014,71.64385099,52.80431818,13,0.8125,1
NYJ,2017,71.8745679,60.06340426,55.27092624,62.12645478,63.03828241,62.07953297,60.05621302,76.28549687,60.59232057,54.10662055,66.76528926,60.3421519,65.47498853,70.40162939,67.64318597,66.16823368,52.83333333,63.9799664,63.68463653,5,0.3125,4
GB,2017,62.96781609,69.34618644,60.97829755,63.32088046,68.1225,66.00420397,54.32021679,78.28675054,62.94799763,55.78476563,68.2,69.38393866,71.24835372,70.333856,68.74733945,65.18070953,58.44722922,67.35113004,50.06370401,7,0.4375,3
DAL,2017,67.51049107,72.14911894,79.59793537,63.60579347,62.35238971,62.17279707,67.74711902,73.78399508,66.94514223,81.28500967,67.47013575,71.07066229,64.25800866,78.78887865,54.97823204,60.31135781,68.81876937,68.00081935,65.94367331,9,0.5625,2
DEN,2017,58.86028708,68.72839757,53.62785388,69.64246157,67.95528169,66.64896579,72.47236422,72.43559009,70.21640112,54.39910394,63.44914676,69.47327025,63.49218022,78.78137413,60.46288527,83.12918327,72.87734231,66.73751055,80.61076361,5,0.3125,4
ATL,2017,67.00217918,78.24674797,90.28914186,58.98395062,61.40348399,63.5187567,69.01032937,75.28182931,70.13444471,91.1,63.60296053,74.24657863,73.54806202,77.65585176,61.01059603,63.8631275,59.20221119,74.17591944,68.19522546,10,0.625,2
BLT,2017,58.3187638,65.80518234,65.15856905,69.79437053,71.69081897,61.63295218,69.6436751,68.91025416,61.10742196,65.95155221,62.07128713,66.04479957,70.09310345,63.9303076,68.16866071,62.36158238,72.36512,80.21091493,66.44336404,9,0.5625,2
BUF,2017,68.45846501,68.94756335,73.04035088,62.10005034,65.0642376,61.35640074,56.84688577,68.79399437,64.63927736,74.52131148,71.04615385,67.54366273,64.94670743,67.64646875,63.20208225,62.36994037,65.29635684,61.26925628,55.54880055,9,0.5625,2
TEN,2017,62.66714286,70.76193548,66.07400722,63.42710007,66.57495846,67.04621931,63.39673867,78.36659496,70.79218609,65.5598369,68.05820433,68.52935154,81.73437939,74.59840131,71.20580913,66.24117647,68.31226545,69.33258427,64.33294521,9,0.5625,2
DET,2017,66.36570605,70.67680891,78.65742496,69.59240378,60.51960486,59.35303672,65.34000451,72.1568495,63.82882012,81.44926972,70.62670455,65.74418754,69.01538462,65.25298976,54.37889273,58.65237672,56.16546973,73.55153734,66.83671207,9,0.5625,2
JAX,2017,58.98383234,63.27410526,55.40320624,71.23397554,69.48176101,69.88230453,72.71121255,67.5851446,63.99136399,56.73471074,56.64759358,63.65822522,68.26492637,70.96444249,75.78345946,68.47192374,70.96362495,71.00274831,76.62689531,10,0.625,2
MIN,2017,59.58122449,71.36619433,59.44397906,58.7621703,70.5116076,65.92861303,62.61969416,73.19398298,65.88116935,60.40321396,63.47861635,70.20808749,69.48886444,67.04695652,68.89636776,68.10606197,59.55535072,68.29883426,69.10555756,13,0.8125,1
CIN,2017,60.35863014,71.04285714,69.67726465,62.6853438,63.17570402,66.49216235,66.73456201,64.60283048,62.76371968,70.30555556,65.68025478,68.84053885,55.83346523,64.77504905,71.4987932,63.97378571,66.50357412,68.16953563,64.84535171,7,0.4375,3
WAS,2017,60.64444444,65.87964427,80,67.39303408,65.05066394,65.486,67.69366423,71.39875794,64.97689001,80.46828774,62.89179104,66.57926016,79.76544554,64.52542478,61.54968992,70.8943067,65.32444343,78.95473684,63.28065068,7,0.4375,3
SEA,2017,61.45596591,70.81318898,81.05251142,66.05411255,70.95114978,62.36100935,68.71207729,64.58944549,69.7109805,80.76992188,63.51593407,71.9287176,65.44278739,70.30488534,65.62641824,69.27788925,74.30712847,77.61163832,66.64214497,9,0.5625,2
HST,2017,59.98306636,67.79716981,61.4631405,64.1535664,65.02087195,61.6752491,65.08216715,67.51642539,61.87817082,64.36937442,65.89342105,65.53896189,55.28362745,65.71538462,56.3572912,70.62153667,65.11681877,62.8975913,70.03749023,4,0.25,4
LA,2017,54.69594595,62.72620545,42.41321942,61.50069775,62.57335329,66.43448507,65.76861428,73.28117721,64.71749446,41.26139303,56.04836601,60.22423615,76.22147002,66.63006135,76.78216332,58.4573942,63.60974828,63.23734827,64.43294393,11,0.6875,2
CHI,2017,73.21742424,63.31212121,64.33652416,62.3828343,66.43642482,62.09834132,62.50743917,73.24369938,66.31969921,67.23402275,68.56026059,64.79453333,68.516,74.06017757,68.91185741,63.30702802,58.74806801,67.71984053,66.24320084,5,0.3125,4
SF,2017,62.58601036,64.8614841,67.14709172,64.40520046,60.55222889,64.26392694,61.21758767,66.64398526,64.34595766,68.86368715,70.38738095,64.81953428,72.92783688,62.10662112,65.77428425,61.36745698,62.65464839,60.58380952,63.32537313,6,0.375,3
CLV,2017,63.17349398,65.94827586,60.59580882,63.05740019,62.07354296,59.48130022,61.37077566,77.8458656,71.16054401,64.22541222,65.77492711,62.70679687,76.18645251,79.93333333,67.67152069,51.97557323,62.11902225,59.70080229,67.56157955,0,0,4
MIA,2018,70.30167598,65.20849515,64.09001919,65.87357874,67.13558247,63.99489051,59.65759632,66.40106212,54.78071233,64.03307087,71.91923077,64.83418367,62.33176407,55.31959198,61.21892759,64.87161914,56.98727134,64.68062099,67.00789474,7,0.4375,3
LAC,2018,66.32748092,70.98484211,79.81927273,59.19414592,62.69492216,66.97164017,72.63265487,65.21764321,60.17286357,80.15590956,67.34456522,62.7813428,67.21584318,60.04040201,62.76467569,73.56238876,64.71392833,66.5858151,80.2402933,12,0.75,1
NE,2018,58.47092511,74.03116883,91.90683333,67.19316046,66.32975098,63.22265961,68.54321726,72.94901434,71.54810229,92.46764706,66.56462264,71.5206033,71.76241197,79.42683725,68.23247914,69.30908629,55.09357683,71.66198509,72.57291312,11,0.6875,2
WAS,2018,60.49713467,66.84954955,69.40467446,64.63673997,67.22700587,69.24774381,60.16767576,68.02867362,61.56213389,68.41729019,61.37192982,63.43839342,71.40049796,62.8411704,68.62167742,72.75865571,60.33736741,71.86993865,61.27770468,13,0.8125,1
NO,2018,73.85620915,75.62291262,83.56843066,70.31550228,70.83804865,68.78583805,70.09642412,74.1689038,62.24615064,82.92254025,76.3742515,67.84454123,73.09429952,65.91034696,69.53344845,79.2241774,62.83602649,72.88933962,74.01817311,9,0.5625,2
PIT,2018,68.55727273,72.48713629,85.38155007,54.23466423,63.88985725,69.86409228,60.1224734,76.84451549,66.26188235,87.10365631,63.06401869,72.57742947,74.91456437,73.10290419,81.23967546,62.38959538,58.42505995,56.38619009,66.41681416,9.5,0.59375,2
NYG,2018,62.024,65.43672727,67.71727129,63.91504079,65.96205722,61.51043257,61.67216519,61.98395755,63.37064351,68.82011834,66.51435407,65.79621622,67.11751033,64.14592023,65.28482728,69.94890329,55.41262873,70.11108491,62.56404663,5,0.3125,4
ATL,2018,62.92762763,72.10854701,87.66474926,65.68002286,68.55263276,62.4375817,67.22553057,69.72136247,68.48576812,89.75273775,66.39056604,66.07437326,74.24266118,74.2881318,66.32213346,68.18790734,66.9296909,62.97999076,72.20985915,7,0.4375,3
BUF,2018,61.83123487,62.11366906,56.55922819,60.52866277,66.46501085,63.09419252,73.1953867,69.08935252,64.46381256,59.28949455,65.01142857,62.18700866,72.28785851,65.23573841,61.21475155,70.68366597,59.95387097,85.8172871,72.4741209,6,0.375,3
TB,2018,66.59240122,71.42433333,71.76131687,61.27831462,68.51568921,63.38628485,64.90760924,66.90199126,65.76688953,71.49174312,63.67555556,68.48788501,69.12585823,69.56630856,68.86634169,69.75887531,70.81136752,61.63511957,65.77153846,5,0.3125,4
DET,2018,61.89093264,66.6308642,75.32019078,64.15089091,69.16111996,58.21805778,63.51873031,71.43041081,63.51689647,77.84524034,66.10777778,66.77063973,69.69224059,65.78232785,72.26735776,58.86414719,55.17511287,72.19370481,66.64544805,6,0.375,3
OAK,2018,60.91507937,63.56431535,69.69285714,63.77933504,66.72147638,59.83405069,62.58974937,75.83695652,62.07978668,68.65107632,62.24134276,62.16510638,64.84728496,71.19935839,66.2853533,61.97067719,59.98621908,64.93311956,70.95366615,4,0.25,4
PHI,2018,63.74804178,73.34233807,74.58592085,61.23278863,65.30083983,77.52189171,69.51906395,73.28432755,67.00690683,73.29417293,65.34705882,70.64652499,75.58354898,78.22740139,79.48234536,77.17991684,66.04305423,72.86684261,65.33920255,9,0.5625,2
GB,2018,73.55432526,65.95522124,73.17301913,68.58024254,67.26637092,64.75281976,62.59842421,69.99125364,60.3743862,77.6678269,64.38950276,65.51797488,74.65453682,60.01228982,72.7866018,71.40446799,61.79959893,67.53910751,61.78291617,6.5,0.40625,3
JAX,2018,64.02189474,64.36646586,66.48871716,64.20342558,70.22138755,74.07497044,75.14271429,71.18555584,61.32619295,68.06850394,64.38063492,62.62263083,66.43019301,64.10672646,74.55183512,81.99888579,74.06270365,72.31243292,80.16869141,5,0.3125,4
BLT,2018,68.6701087,62.94421252,65.89647541,66.94763371,67.24352725,62.58191664,72.41508725,70.76230441,62.19321528,66.6935305,75.25761905,63.84534829,65.90765404,65.96299694,71.05800933,69.14117893,68.4753683,71.52708934,73.86762366,10,0.625,2
KC,2018,69.21145251,75.90898305,76.13317757,57.82811675,69.37899782,64.57285804,63.60825777,67.45915259,62.53496541,72.27272727,71.96153846,69.99869727,70.65222808,59.53746032,69.9570287,66.3077597,71.97743341,57.85033905,71.15209618,12,0.75,1
ARZ,2018,44.66676471,65.62560706,61.6516844,67.26036966,69.67808736,66.7267646,67.88899326,61.27755372,62.94470382,64.70483351,44.36612022,65.89104278,65.60761741,61.58219076,67.00238652,68.7234414,56.15562687,80.08541802,66.93216259,3,0.1875,4
CAR,2018,64.42289474,68.05249042,65.2102381,65.83533492,68.41914946,68.50119177,67.39460701,60.15312412,60.51031402,66.20348718,67.51818182,61.30873016,61.91106994,63.88768116,74.03783641,68.85818094,73.50635052,72.12618328,61.63470178,7,0.4375,3
TEN,2018,78.17173397,61.72919708,67.09875,68.62859751,69.4686577,64.31146186,65.17165701,73.11527685,60.11092087,69.82632135,82.77531646,58.9706044,68.30529501,67.22823808,73.46141509,65.71334831,60.2521301,70.8509711,71.46187,9,0.5625,2
CIN,2018,71.09313433,62.85841584,68.38604651,59.89296724,64.37940711,67.37209139,64.04347826,63.85789756,59.11531233,69.67334014,69.51395349,61.44216102,54.80766234,61.63487261,67.1798005,71.65143522,51.01653757,65.39201717,75.61441107,6,0.375,3
NYJ,2018,62.30385604,66.79307359,61.72474227,62.07761063,71.53548454,61.41992263,59.12851319,63.08377805,58.65315749,65.0877572,64.8373494,66.54736523,66.78517413,55.39973676,70.84626657,63.29926758,63.87406158,61.96151504,64.59210819,4,0.25,4
CHI,2018,63.20976744,70.87712551,69.62943686,65.05776268,71.44461495,66.07205543,73.86980834,66.76921488,64.30827664,65.76728155,65.48904594,69.52172637,71.29509624,67.05258915,67.35033927,73.84617577,72.23664503,78.02403936,75.00918164,12,0.75,1
CLV,2018,61.64795539,69.30517241,63.36510903,62.48481142,68.78085564,62.25767698,60.63218305,75.33175457,62.02651611,67.03433962,72.51764706,66.24421687,63.66684807,72.56666667,68.30580431,69.33611482,56.01353043,62.44621065,66.54301821,7.5,0.46875,3
SF,2018,64.1679803,66.35105932,64.07571189,66.42725806,66.40707777,66.55334805,64.9467934,72.82157258,67.4612304,67.03592989,68.094375,68.71949036,76.45664336,69.06496025,70.08473106,61.29933124,66.0794274,60.7106599,72.8152019,4,0.25,4
SEA,2018,69.75924453,67.8362117,75.3,67.94893206,66.73717817,67.3541556,71.07280682,67.68948606,59.14345694,78.8,65.42807882,65.9402533,60.94637381,61.26114286,62.54565814,69.93943345,81.28105833,69.8806867,66.37572491,10,0.625,2
IND,2018,66.2064433,65.28912338,90.09480994,63.13994255,67.38928087,64.12890327,61.71525659,59.56941553,62.7934901,90.12076156,65.67054264,66.10682103,66.46444906,59.90146252,71.36844548,70.1686753,63.0260711,65.24095607,62.366121,10,0.625,2
HST,2018,64.84818402,73.9023301,64.09467409,62.25321848,72.87506981,68.79379925,64.43575269,65.78152469,59.66059068,68.1,66.61587983,70.30187305,56.20419369,62.84672338,72.59363275,79.37049057,68.18721735,67.65975976,64.91764917,11,0.6875,2
MIN,2018,68.61378299,71.04270463,68.7,68.15428919,74.48881466,68.30263543,69.82153585,66.71797079,63.76491025,70,65.72269231,74.41075193,63.6895853,64.44303838,75.1581172,71.50809909,68.60115335,83.39345124,66.55310656,8.5,0.53125,3
DEN,2018,60.99317585,62.29423459,78.07094488,68.79275613,74.55016667,65.18112105,62.49328693,62.16189702,63.0755191,82.3,64.07058824,63.03518519,68.67201133,55.97257931,72.07072884,74.45621693,63.56350606,65.70059215,69.36779901,6,0.375,3
DAL,2018,71.76739659,60.93948413,67.77369281,67.49621905,63.82955571,67.85081724,69.08944,67.0693502,66.35861907,72.17490272,67.7437247,68.49163277,69.57012987,69.01516558,59.1834991,65.82489293,65.58922617,73.50753623,68.69386437,10,0.625,2
LA,2018,70.23557484,72.27568093,72.98731942,64.20399111,70.10251938,71.28230958,73.64398793,65.08857143,68.3226279,73.18552754,77.61038251,67.86697436,75.41357078,67.42854952,84.0872045,63.10556712,59.84300169,82.52954844,73.4370778,13,0.8125,1
BUF,2019,70.26634845,66.51219512,58.29657763,55.72082235,62.66764425,66.54718111,70.70022973,71.09932925,60.16957233,65.02454728,64.79437086,67.9792475,67.50488584,61.60991736,58.05413574,75.11836091,65.42714353,75.02610346,67.94551095,10,0.625,2
LAC,2019,83.14763231,80.26518519,89.87370892,63.34245742,65.45454545,64.95744125,70.830868,56.72362622,61.71488895,90.00363636,76.08564593,75.4408377,59.95016533,57.09031756,54.95361174,70.69574665,67.54257633,69.61164547,80.82672414,5,0.3125,4
NE,2019,69.24359551,71.34150613,88.26036866,70.99013122,67.20237969,59.81895235,74.23233708,76.62869448,64.64705618,90.39527629,68.05588235,67.6627978,65.64847694,77.00784483,71.36203178,63.35723542,65.42924528,72.45039683,77.74503007,12,0.75,1
NO,2019,75.77051282,77.39087523,80.9475,68.34510447,72.30551576,68.47425224,64.50063347,71.05,63.87548898,79.43095023,70.11774194,67.27950928,86.73707978,60.26651597,70.3313359,75.92900794,68.98930608,72.52837179,64.95431274,13,0.8125,1
NYG,2019,76.33704819,67.62769784,61.4386931,64.28672188,61.16713918,64.13077446,64.38892045,76.80700359,65.16812831,64.40648855,74.51428571,65.79773888,68.815746,72.46171145,70.86506849,59.24733242,52.87299492,68.12085603,62.16110848,4,0.25,4
ATL,2019,62.62485207,69.72800687,78.23723545,60.82482533,65.3856371,66.04173112,67.88830357,72.9715666,64.0445178,80.60061029,59.64371069,71.54462002,71.92909091,67.10887591,74.03223034,56.62370479,65.31574839,69.35630146,70.50865714,7,0.4375,3
MIA,2019,57.70786517,64.09789474,76.13604488,66.58812846,67.78616682,59.13616541,58.59716482,65.81176471,57.56406728,77.38326996,61.0692623,62.0392638,58.91729651,62.747403,63.94329702,62.71892704,65.15398346,54.67670141,63.54951097,5,0.3125,4
SEA,2019,74.91624714,68.50455446,84.1603928,65.34799865,73.04915173,64.03207547,66.7496271,67.64243439,62.36443423,86.9,73.77765363,68.37885586,68.81985605,60.73388187,69.06502603,65.61770481,81.21187348,70.37608934,59.24550928,11,0.6875,2
WAS,2019,69.38023599,60.42072072,63.12527372,67.17567848,63.66586323,64.02480563,60.54108216,64.02267219,59.95504877,66.81735358,68.85575758,59.67786318,56.71122287,65.60392625,68.570767,72.18825175,59.33699719,60.36377853,63.69108626,3,0.1875,4
PHI,2019,61.3384434,69.70608856,78.23125,61.12031265,66.45669876,69.40963384,68.36203358,74.36460703,67.5824603,79.02659574,65.37574257,71.01024668,73.77559736,74.60738101,78.55528455,72.91584889,63.91495601,76.46239554,63.38280182,9,0.5625,2
GB,2019,78.06216931,67.10808271,86.13930818,64.54270924,65.8957902,72.2685356,68.05759479,77.84305518,59.75189038,88.62621083,67.62550607,62.56332503,81.18216767,68.01410059,78.8379405,71.85044426,70.93677903,72.37441584,60.88406814,13,0.8125,1
KC,2019,68.51404011,76.28086304,86.54433812,59.68658662,66.07147819,68.60083732,60.62287347,71.23256561,63.34949239,86.84771178,74.70704225,72.08035714,67.71570526,69.00754652,75.8691039,70.6792675,48.27538462,68.92539913,62.83140233,12,0.75,1
DEN,2019,76.93617571,59.6195122,65.85740741,66.9715089,72.67967391,67.18387574,66.42356257,59.27996928,65.69798469,68.42262626,70.41594203,62.86820276,69.30118577,62.72708128,73.4319351,76.28047872,65.70481982,71.62665895,69.16564976,7,0.4375,3
DET,2019,64.36502591,68.77514019,66.7242236,69.8897743,65.95105798,64.0113127,67.33561961,70.22858658,61.43333333,68.83772512,65.74873646,67.48878387,70.37608499,67.79405605,78.70918318,70.45448852,58.29943478,73.82472188,66.6898546,3,0.1875,4
IND,2019,70.02385321,67.66423983,54.89732297,65.83969337,70.45810042,66.02043557,66.83744435,75.03094948,69.27026549,58.63409742,67.82260274,68.91278942,74.9665767,76.92649359,65.39915062,72.90460069,68.80390764,69.84669068,68.22760759,7,0.4375,3
CAR,2019,74.85295699,72.88269551,71.62391911,57.7742212,66.19371562,63.05917942,69.94393204,72.29204848,60.30428798,72.70548948,73.91270903,64.79021601,71.32999299,70.94875798,69.52052773,62.13682907,75.93428202,69.84873418,66.81001698,5,0.3125,4
BLT,2019,72.47009009,65.80024331,57.13150685,63.73204497,68.32452368,64.3029932,70.00134357,68.07192135,63.56160323,55.6468849,78.8,66.35589372,71.25158695,66.19280097,74.34001819,65.14333333,66.43229079,74.12883349,68.48557663,14,0.875,1
CIN,2019,77.87831978,66.07065026,76.43566176,59.79599291,69.1144771,68.87402806,66.81425178,67.164,57.83244877,78.86078431,72.83187773,63.23914126,60.26606987,61.99009391,75.20713963,72.41795652,59.07151859,73.41692112,65.72578705,2,0.125,4
TEN,2019,80.24768856,66.59594272,52.92411874,67.56407668,66.23723617,63.23337779,68.70536964,69.27905577,65.40869462,56.71256545,71.23054393,67.43898017,71.6809,67.74935767,69.03023649,65.16695444,72.22780064,75.26959809,66.74721916,9,0.5625,2
HST,2019,59.51469816,75.85666004,79.02390625,64.67262271,70.48503552,65.3980319,64.45137441,73.69335017,58.7658769,79.65489816,61.87664234,72.37592931,68.19328427,61.87858966,66.48696035,75.08040816,67.30662377,71.99381003,64.80802568,10,0.625,2
NYJ,2019,66.85764075,65.91440678,62.4385274,61.98937133,67.19698296,61.56751342,62.29493433,66.65608128,57.24553734,64.34959677,69.56142857,61.10297796,65.74660433,58.68066298,66.16797066,59.91531532,50.79535684,84.15614871,61.56677592,7,0.4375,3
CHI,2019,61.82729805,71.99045872,57.76921899,66.19460325,73.6846875,66.52069694,73.8678893,72.87693977,62.55537849,62.36073147,68.12139303,67.68993964,71.69367031,68.43532338,71.80262582,76.16503805,65.1059322,85.85146252,74.15685192,8,0.5,3
DAL,2019,68.61491841,65.48021201,73.37921875,57.34313217,65.68691027,68.23622754,70.15662728,74.23940654,65.18741497,74.53290441,64.89180328,65.22026256,73.5662072,74.22057687,69.38373494,70.89563967,74.44665605,63.69790242,73.02561061,8,0.5,3
ARZ,2019,64.6538835,65.24906716,60.64386792,65.95336058,67.07650168,61.38363374,64.73510742,59.26785518,60.31011537,64.41431493,64.19416342,65.58488149,64.3883945,54.80786554,65.61380611,67.54959901,66.97306088,64.05703704,71.41634492,5,0.3125,4
JAX,2019,67.25505952,61.74348624,62.6768559,63.79624717,63.82465725,65.65632467,63.52725968,71.82969867,66.19022346,66.00916745,69.64193548,60.86061398,63.07053529,70.85838748,73.86875248,68.71087645,58.18862405,66.59270503,65.70107143,6,0.375,3
MIN,2019,65.32575107,69.44609929,78.44345238,72.4114591,72.07638065,62.19850598,66.49901458,64.30696876,57.37037422,78.4814329,55.87471591,68.46877753,67.48555885,56.13982473,61.62343324,70.3111023,66.23662141,81.7410596,66.3677193,10,0.625,2
OAK,2019,60.28711217,65.45283019,71.64381625,62.20022529,63.72603593,59.34016824,62.08168911,71.01439299,60.80705069,72.87161355,64.50795848,64.36171967,55.5759592,72.30379209,63.00991903,63.71648444,55.927051,70.97715847,63.07485971,7,0.4375,3
SF,2019,67.10493827,73.19745597,60.5249053,61.21705914,65.86448951,65.19584548,58.88302932,69.33341894,65.45052053,62.60782014,68.92833724,72.38303483,71.84596162,66.04037146,69.49937067,67.74591956,62.12206837,56.24850097,61.84486719,13,0.8125,1
LA,2019,73.1840617,77.14982639,84.0757485,66.01596248,67.20723558,69.33973829,71.39293247,76.53670726,67.94784254,85.32216066,78.16372549,77.68976244,80.035604,69.83596281,73.34940972,64.5673516,64.51982598,71.37696375,72.69195024,9,0.5625,2
CLV,2019,86.70344828,71.07883065,79.77169179,59.8171579,63.29624289,66.37571429,67.80276364,77.95334853,63.21385371,83.05009766,79.51304348,69.95972483,63.12546468,72.32780853,64.08863955,70.90812087,66.92633833,64.77825723,68.75804721,6,0.375,3
TB,2019,61.13076923,70.67036395,68.2574048,59.06833291,62.10232237,64.11593144,64.51788321,64.62057744,57.80752383,69.87021661,58.8601626,74.2346301,66.47189939,58.46892396,61.85401683,68.02579382,67.83644106,62.21777394,61.42144365,7,0.4375,3
PIT,2019,64.85729443,64.9359743,62.42424242,63.18827089,67.87579707,68.72147989,64.24926863,79.46753408,61.58444892,65.75995851,67.0549505,63.87157748,74.35826355,72.79691675,77.55581207,68.01459954,56.46833414,62.98447368,69.90585556,8,0.5,3
